id,created_at,text
938996911192793088,Fri Dec 08 05:01:24 +0000 2017,"Introducing NVIDIA #TITANV. The most powerful graphics card ever created for the PC, driven by the world’s most adv… https://t.co/9PcRozaTjC"
938992974242897920,Fri Dec 08 04:45:45 +0000 2017,Our new #TITANV transforms the PC into an AI supercomputer. https://t.co/K1iQUOUFSi https://t.co/IhnvyHXjBT
938988787857625089,Fri Dec 08 04:29:07 +0000 2017,
938981784406056962,Fri Dec 08 04:01:17 +0000 2017,
938838649126363136,Thu Dec 07 18:32:31 +0000 2017,
938809109393973248,Thu Dec 07 16:35:08 +0000 2017,
938485361885380609,Wed Dec 06 19:08:41 +0000 2017,
938484408540999680,Wed Dec 06 19:04:53 +0000 2017,"NVIDIANs have spoken! Our company is in the top 25 of 's latest ""Employees' Choice: 100 Best Places to Wo… https://t.co/nEmjEvweFy"
938437890085863424,Wed Dec 06 16:00:02 +0000 2017,"The NVIDIA #deeplearning platform delivers giant leaps in inference performance and efficiency, resulting in dramat… https://t.co/G0KkZqjHlD"
938198977689788418,Wed Dec 06 00:10:41 +0000 2017,
938124891039023104,Tue Dec 05 19:16:18 +0000 2017,. discusses the #AI startup ecosystem and our latest series C investment in .… https://t.co/pdcEKL5DUe
937827282156077056,Mon Dec 04 23:33:42 +0000 2017,
937820292579074049,Mon Dec 04 23:05:56 +0000 2017,
937758023723790336,Mon Dec 04 18:58:30 +0000 2017,
937726931574726656,Mon Dec 04 16:54:57 +0000 2017,Read more about the latest software additions and key updates to NVIDIA #GPU Cloud’s container registry alongside i… https://t.co/Co8wkR2MKf
937720943715086336,Mon Dec 04 16:31:09 +0000 2017,"Just announced at #NIPS2017, NVIDIA #GPU Cloud has expanded capabilities w/ new software and updates to the contain… https://t.co/Wm6q7ABSYF"
937391976416124928,Sun Dec 03 18:43:57 +0000 2017,
937372730776731648,Sun Dec 03 17:27:29 +0000 2017,We introduced the #StarWars TITAN Xp Collector's Editions. Choose your side: https://t.co/05WA1IQBgB
936749031836942336,Sat Dec 02 00:09:07 +0000 2017,
936697008588337152,Fri Dec 01 20:42:24 +0000 2017,
936670469989613569,Fri Dec 01 18:56:57 +0000 2017,
936363492352724993,Thu Nov 30 22:37:08 +0000 2017,
936277506482511872,Thu Nov 30 16:55:27 +0000 2017,"Healthcare providers want better diagnostic imaging technology, and our Volta GPUs are spurring a new age in meetin… https://t.co/vTyRVb3TQJ"
936263558924345344,Thu Nov 30 16:00:02 +0000 2017,Join 100s of talks &amp; training labs on #AI at #GTC18. Learn More. https://t.co/Wr0zs9WcWD https://t.co/bZNjF6F2We
935963622278291456,Wed Nov 29 20:08:11 +0000 2017,
935954423527772161,Wed Nov 29 19:31:38 +0000 2017,
935904945643036672,Wed Nov 29 16:15:01 +0000 2017,Our GTC World Tour this year has already made a memorable mark. See some of the highlights: https://t.co/97VLajADKD… https://t.co/drAqdqRGVg
935589453757739008,Tue Nov 28 19:21:22 +0000 2017,"NVIDIA Foundation hopes to surpass it’s record year in 2016 #GivingTuesday 
https://t.co/mw48cY9nDb https://t.co/rJkSQ0nbMP"
935489565388709888,Tue Nov 28 12:44:27 +0000 2017,We’re proud to be named   #BestWorkplaces for Parents https://t.co/AnTE6vXv4Z https://t.co/qx3CFGputE
935214128976642049,Mon Nov 27 18:29:58 +0000 2017,
934821569515290626,Sun Nov 26 16:30:04 +0000 2017,"Our #DRIVEPX Pegasus replaces a trunk full of servers, to power fully #autonomous level 5 robotaxis:… https://t.co/N67MotiHEi"
934455413034008576,Sat Nov 25 16:15:06 +0000 2017,"Using our GPUs, researchers create a #deeplearning system to identify the molecular structures of natural things.… https://t.co/NMgyDPpudx"
934096778000924672,Fri Nov 24 16:30:01 +0000 2017,"Watch the NVIDIA DRIVE Autonomous Vehicle Platform in action, w/ examples of #deeplearning perception and more.… https://t.co/kGC7ov2DNC"
933775963921330176,Thu Nov 23 19:15:13 +0000 2017,Happy Thanksgiving! https://t.co/Eubtcj5lAP
933368238775209984,Wed Nov 22 16:15:03 +0000 2017,"Upload a pic of whatever tickles your taste buds to the Pic2Recipe GPU-accelerated #deeplearning system, and it can… https://t.co/fv517FWEZd"
933031252189265920,Tue Nov 21 17:56:00 +0000 2017,
933002073292935170,Tue Nov 21 16:00:03 +0000 2017,"No rain-checks for BB8, our test self-driving car. We test in all weather. See you out there.… https://t.co/A7SnKafZMy"
931655651629002752,Fri Nov 17 22:49:51 +0000 2017,
931306981012508672,Thu Nov 16 23:44:21 +0000 2017,
931224407917203456,Thu Nov 16 18:16:14 +0000 2017,
931209781821390853,Thu Nov 16 17:18:07 +0000 2017,Congrats to our CEO Jensen Huang for being Named ’s 2017 Businessperson of the Year… https://t.co/jetzB6lV2z
930917462031269888,Wed Nov 15 21:56:33 +0000 2017,"At #SC17, #Volta is everywhere. Hear from some of our partners as they highlight their Volta-based solutions on the… https://t.co/4dRMAWszP6"
930861942188646400,Wed Nov 15 18:15:56 +0000 2017,
930554878983749632,Tue Nov 14 21:55:46 +0000 2017,
930544196154298369,Tue Nov 14 21:13:19 +0000 2017,Watch highlights from our CEO's #SC17 special address on announcements in #HPC and the NVIDIA GPU Cloud.… https://t.co/cTfoSz3UXI
930514159522930688,Tue Nov 14 19:13:58 +0000 2017,
930503088695156737,Tue Nov 14 18:29:58 +0000 2017,
930502756615438336,Tue Nov 14 18:28:39 +0000 2017,
930226505807884288,Tue Nov 14 00:10:56 +0000 2017,
930215424855195648,Mon Nov 13 23:26:54 +0000 2017,"The NVIDIA #GPUCloud is simplifying AI and HPC. It now offers deep learning frameworks, third-party managed HPC app… https://t.co/VBrBvGHx8g"
930213385911787520,Mon Nov 13 23:18:48 +0000 2017,We’ve decided to take the HPC visualization software stack and containerize it. NVIDIA #GPUCloud for #HPC visualiza… https://t.co/5ox9cYJJm2
930211840927207424,Mon Nov 13 23:12:40 +0000 2017,"Announcing NVIDIA #GPUCloud for #HPC application containers, drastically improving ease of application deployment w… https://t.co/XIlHKMAeFK"
930207518260805632,Mon Nov 13 22:55:29 +0000 2017,"Our #DGX SATURNV with NVIDIA Volta is our GPU-powered AI supercomputer developed in-house, one of the fastest and g… https://t.co/wEiCnuHKRz"
930205736700805120,Mon Nov 13 22:48:24 +0000 2017,Our NVIDIA Tesla data center platform is now emerging in the most important industries all around the world.… https://t.co/RvgakVDymg
930204978714632192,Mon Nov 13 22:45:23 +0000 2017,
930203330055254017,Mon Nov 13 22:38:50 +0000 2017,
930202272293732352,Mon Nov 13 22:34:38 +0000 2017,Japan’s AIST is building the fastest Japanese supercomputer based on NVIDIA Volta. https://t.co/SQO2YyrWxH #SC17 https://t.co/cWl4Frz3gp
930200772901347328,Mon Nov 13 22:28:41 +0000 2017,Jensen Huang talks about how the time is now with accelerated computing. Volta is the largest processor ever made.… https://t.co/HVbSX8ojL9
930178459552247808,Mon Nov 13 21:00:01 +0000 2017,"Tune in today at 3pm MT to watch the webcast of our CEO Jensen Huang's special address at #SC17 in Denver, Colorado… https://t.co/6osyJ7FrjZ"
930142572940427264,Mon Nov 13 18:37:25 +0000 2017,
930121343093186560,Mon Nov 13 17:13:03 +0000 2017,Deserving titles can get buried under the weight of the sheer number of new releases every month. To help… https://t.co/tRLFXo1tzy
930114155704606720,Mon Nov 13 16:44:30 +0000 2017,
929840560478621696,Sun Nov 12 22:37:19 +0000 2017,
929764388541677568,Sun Nov 12 17:34:39 +0000 2017,
929100610258984960,Fri Nov 10 21:37:01 +0000 2017,Join us in watching the live webcast from Denver of our CEO Jensen Huang’s #SC17 special address on Nov. 13 at 3pm… https://t.co/PjVKaowFTB
929044843069714432,Fri Nov 10 17:55:26 +0000 2017,"Using our GPUs and #deeplearning, startup Innovation DX works on #AI to spot lung cancer sooner, and save lives.… https://t.co/wGufE5iT49"
928779975183835136,Fri Nov 10 00:22:56 +0000 2017,
928750728264302592,Thu Nov 09 22:26:43 +0000 2017,
928728365909008384,Thu Nov 09 20:57:52 +0000 2017,"

Get it now via  https://t.co/QMp2POIDA3 https:/…"
928671137386524672,Thu Nov 09 17:10:27 +0000 2017,We're recognized as a best place to work for our #LGBTQ equality in 's Corporate Equality Index.… https://t.co/pcaknmqG03
928381360514916352,Wed Nov 08 21:58:59 +0000 2017,
928372288436576257,Wed Nov 08 21:22:56 +0000 2017,
928350201844178944,Wed Nov 08 19:55:10 +0000 2017,
928313992380014593,Wed Nov 08 17:31:17 +0000 2017,A doctor works with GPUs and #deeplearning to potentially create a life-changing system for people with epilepsy.… https://t.co/4NQsOWZApj
928044805149437952,Tue Nov 07 23:41:38 +0000 2017,
927956269880578048,Tue Nov 07 17:49:49 +0000 2017,
927633816578965504,Mon Nov 06 20:28:31 +0000 2017,
927600478103285766,Mon Nov 06 18:16:02 +0000 2017,"Congrats to our CEO, Jensen Huang, for being recognized as the best-performing #CEO in the U.S. by .… https://t.co/2NN3UwP4rR"
927224483244470272,Sun Nov 05 17:21:58 +0000 2017,Scientists in Korea are using GPU-accelerated #deeplearning to help keep people out of harm’s way.… https://t.co/NMGL4h2Ntq
926504140569698305,Fri Nov 03 17:39:35 +0000 2017,
926448907369963520,Fri Nov 03 14:00:06 +0000 2017,Get a recap of the biggest NVIDIA highlights from #GTC17DC from SURVICE's Hoverbike to our  partnership:… https://t.co/EBuUEP1Nn3
926182777904496640,Thu Nov 02 20:22:36 +0000 2017,
926168992212848640,Thu Nov 02 19:27:49 +0000 2017,
926154057160343552,Thu Nov 02 18:28:28 +0000 2017,Our partnership w/  will speed up cybersecurity &amp; train thousands of developers in #deeplearning.… https://t.co/P39dFcLZwV
926128098084511744,Thu Nov 02 16:45:19 +0000 2017, we love your pic and want to share it! Reply with #NVApproved to approve.
925878942484938752,Thu Nov 02 00:15:16 +0000 2017,"At #GTC17DC, Lt. General John “Jack” Shanahan spoke about the growing role #AI has in security and intelligence.… https://t.co/hfEpKBWONS"
925876164886896640,Thu Nov 02 00:04:14 +0000 2017,
925846147071012864,Wed Nov 01 22:04:57 +0000 2017,See how  is enabling new antibody discoveries and personalized cellular therapies.… https://t.co/vuytpXwfrv
925809718878117888,Wed Nov 01 19:40:12 +0000 2017,
925768597678387200,Wed Nov 01 16:56:48 +0000 2017,
925741527447375872,Wed Nov 01 15:09:14 +0000 2017,
925497466417397760,Tue Oct 31 22:59:25 +0000 2017,
925478744885571584,Tue Oct 31 21:45:02 +0000 2017,
925470351999430657,Tue Oct 31 21:11:40 +0000 2017,An  research team uses our GPUs to create an #AI writer of horror stories. https://t.co/FLnsiWJ4tA… https://t.co/1P6hUBVbur
925429774184464389,Tue Oct 31 18:30:26 +0000 2017,
925418218713358336,Tue Oct 31 17:44:31 +0000 2017,"Watch the #GTC17DC webcast of keynotes from the U.S. Department of Defense and Harvard, Nov. 1 and 2, 10am ET… https://t.co/aDPcdct3zj"
925390301341954053,Tue Oct 31 15:53:35 +0000 2017,"We are partnering with  to train thousands of students, developers, and government specialists in #AI:… https://t.co/TYM2N6tsGc"
925146268845858817,Mon Oct 30 23:43:53 +0000 2017,Learn how NVIDIA Tensor
925107691810258944,Mon Oct 30 21:10:36 +0000 2017,
925069154721316866,Mon Oct 30 18:37:28 +0000 2017,
925028842690953216,Mon Oct 30 15:57:16 +0000 2017,
924676776525152256,Sun Oct 29 16:38:17 +0000 2017,Recap the announcements we made at our GTC event in Taiwan. https://t.co/Dzea4bNUll #GTC17TW https://t.co/aqtW6XboXH
924674024134737920,Sun Oct 29 16:27:21 +0000 2017,"With our #GPUs, startup ClimaCell seizes an opportunity to revolutionize the use of weather data.… https://t.co/6TDNJVmOlD"
924033304357060608,Fri Oct 27 22:01:22 +0000 2017,Check out highlights of the tech demos that will be on display at #GTC17DC. https://t.co/iNH6ftQsXR #AI https://t.co/dL9MX43I5p
923944898964762624,Fri Oct 27 16:10:04 +0000 2017,". EC2 P3 instances are available, powered by our Tesla #V100 GPUs for machine learning &amp; #HPC optimization… https://t.co/UdPnK1Kinc"
923684345814048768,Thu Oct 26 22:54:43 +0000 2017,Our #GTC17DC will showcase progress of #AI in healthcare. Check out the related talks and panel discussions:… https://t.co/akgCqg4wSQ
923593524095754240,Thu Oct 26 16:53:50 +0000 2017,
923583630919704577,Thu Oct 26 16:14:31 +0000 2017,Announcing availability of NVIDIA #GPUCloud container registry. Get access to performance-engineered #DL frameworks… https://t.co/hsRw7q5sOw
923574367677583360,Thu Oct 26 15:37:43 +0000 2017,"Powered by our NVIDIA Tesla #V100 GPUs, Amazon EC2 P3 instances are now available. https://t.co/Ge8DiJ5TwC"
923204255170879488,Wed Oct 25 15:07:01 +0000 2017,"Find out how our GPUs, #VR, and  helped this 7-year-old boy's wish to travel to Saturn come true:… https://t.co/7prGut7tXS"
922939894220988416,Tue Oct 24 21:36:32 +0000 2017,
922892175074934785,Tue Oct 24 18:26:55 +0000 2017,
922874626157322241,Tue Oct 24 17:17:11 +0000 2017,
922870316317032448,Tue Oct 24 17:00:04 +0000 2017,
922865147571462144,Tue Oct 24 16:39:31 +0000 2017,
922603549992693761,Mon Oct 23 23:20:02 +0000 2017,
922570328697532416,Mon Oct 23 21:08:01 +0000 2017,
922521103896944641,Mon Oct 23 17:52:25 +0000 2017,
922520861034168321,Mon Oct 23 17:51:27 +0000 2017,
922513283717804032,Mon Oct 23 17:21:20 +0000 2017,
922507930074718208,Mon Oct 23 17:00:04 +0000 2017,"Be a part of the #AI revolution with our #JetsonDevChallenge. Share, build, and compete to win!… https://t.co/QASayDdGOE"
922145539193491456,Sun Oct 22 17:00:03 +0000 2017,"Watch the #timelapse work by our designer Gavriil Klimov on Isaac, our virtual AI-enabled #robot.… https://t.co/3PqgDIXij9"
921764264657879040,Sat Oct 21 15:45:00 +0000 2017,We offer on-demand and upcoming webinars on eight technology topics presented by our experts. Check them out:… https://t.co/eQJCS3oHaM
921502676713480192,Fri Oct 20 22:25:33 +0000 2017,
921463872262770688,Fri Oct 20 19:51:21 +0000 2017,
921390628864274432,Fri Oct 20 15:00:19 +0000 2017,We collaborated w/  to ensure our GPUs deliver great #VR experiences w/ Windows Mixed Reality headsets.… https://t.co/oCvmrbXe6V
921097660567658496,Thu Oct 19 19:36:10 +0000 2017,
921074089183215616,Thu Oct 19 18:02:30 +0000 2017,
921058127813885952,Thu Oct 19 16:59:04 +0000 2017,. named us as one of the world’s most forward-looking companies on #FortuneFuture50. Find out why:… https://t.co/00fjziOzFA
920801371921584129,Wed Oct 18 23:58:49 +0000 2017,Submit a #GTC18 talk or lab by Oct. 20 deadline. Speakers get a free pass. https://t.co/eSZgC9W8By https://t.co/Hk8kxEzji9
920763722720616448,Wed Oct 18 21:29:13 +0000 2017,
920723520178417664,Wed Oct 18 18:49:28 +0000 2017,
920715255084302341,Wed Oct 18 18:16:37 +0000 2017,
920696748166733824,Wed Oct 18 17:03:05 +0000 2017,
920402628437204992,Tue Oct 17 21:34:21 +0000 2017,
920399000808833024,Tue Oct 17 21:19:56 +0000 2017,
920303487442870273,Tue Oct 17 15:00:24 +0000 2017,The power of #deeplearning drives engineers to us for exciting opportunities. Check out a  student's story:… https://t.co/h0MaiErfpn
920079126848946176,Tue Oct 17 00:08:52 +0000 2017,
920039303966728192,Mon Oct 16 21:30:38 +0000 2017,
920033629870350336,Mon Oct 16 21:08:05 +0000 2017,
920022579468890113,Mon Oct 16 20:24:10 +0000 2017,
919992578690256898,Mon Oct 16 18:24:58 +0000 2017,
919970078518427648,Mon Oct 16 16:55:33 +0000 2017,
919956985478488065,Mon Oct 16 16:03:31 +0000 2017,
919593955389448192,Sun Oct 15 16:00:58 +0000 2017,A student uses GPU-accelerated #deeplearning to create an app that detects concussions. https://t.co/0eq9GEj7WK https://t.co/iEtGDjhvoE
919327301858295808,Sat Oct 14 22:21:23 +0000 2017,
918885544993492993,Fri Oct 13 17:06:00 +0000 2017,"Trained on our DGX system, a #deeplearning app takes human input and turns it into something stunning.… https://t.co/l910fH0Elg"
918867431417712640,Fri Oct 13 15:54:02 +0000 2017,
918602872916402176,Thu Oct 12 22:22:46 +0000 2017,
918532051506098176,Thu Oct 12 17:41:21 +0000 2017,This array of NVIDIA-powered vehicles dazzled attendees at #GTC17EU in Munich. https://t.co/z4EKa9dZff #AI https://t.co/5MLao1fh3O
918503921542348800,Thu Oct 12 15:49:34 +0000 2017,
918263621204959232,Wed Oct 11 23:54:42 +0000 2017,Five hot #AI startups step into the spotlight at the #GTC17EU Inception Awards: https://t.co/4r2qizHfEM https://t.co/bJk2Czh0Pg
918221354163306496,Wed Oct 11 21:06:45 +0000 2017,
918151777983242241,Wed Oct 11 16:30:16 +0000 2017,
917879046050004992,Tue Oct 10 22:26:32 +0000 2017,. #machinelearning portfolio is the first enterprise offering to use our Volta #AI architecture.… https://t.co/X3pqjKnVDE
917803036264632320,Tue Oct 10 17:24:30 +0000 2017,
917774242984239104,Tue Oct 10 15:30:05 +0000 2017,Welcome to NVIDIA Holodeck. Apply for early access to the world’s first collaborative &amp; physics-based #VR platform.… https://t.co/2mws1VTwuy
917706627456786434,Tue Oct 10 11:01:24 +0000 2017,
917705442586800128,Tue Oct 10 10:56:42 +0000 2017,
917694842120970240,Tue Oct 10 10:14:34 +0000 2017,
917694706548588544,Tue Oct 10 10:14:02 +0000 2017,
917693619267452929,Tue Oct 10 10:09:43 +0000 2017,
917488737864499205,Mon Oct 09 20:35:35 +0000 2017,
917437473868865537,Mon Oct 09 17:11:53 +0000 2017,
917416852380303360,Mon Oct 09 15:49:57 +0000 2017,An MIT doctoral student shows how GPU-accelerated #deeplearning predicts whether patients will need ICU treatments.… https://t.co/MEdpjg3AGN
916429377277124608,Fri Oct 06 22:26:04 +0000 2017,
916404452394860544,Fri Oct 06 20:47:02 +0000 2017,
916370019423985664,Fri Oct 06 18:30:12 +0000 2017,
916000044200878080,Thu Oct 05 18:00:03 +0000 2017,Researchers  hope to reduce unnecessary biopsies with a new testing method that relies on #GPU computing.… https://t.co/rf0tATJDLU
915954755452547073,Thu Oct 05 15:00:05 +0000 2017,Congrats to both teams of chemists &amp; physicists that won a  for outstanding work using #GPU computing.… https://t.co/vSlQRZ6eLS
915622267396091904,Wed Oct 04 16:58:54 +0000 2017,"Congratulations Rainer Weiss, Barry Barish and Kip Thorne for winning the 2017  in #physics!… https://t.co/YAcGLiRP2P"
915373244097503234,Wed Oct 04 00:29:22 +0000 2017,
915330445293666304,Tue Oct 03 21:39:18 +0000 2017,
915300232191021056,Tue Oct 03 19:39:15 +0000 2017,. is supercharging its cloud offerings with NVIDIA Tesla #P100 GPUs &amp; will expand to #V100 GPUs. #oow17… https://t.co/gVICLJgylf
915281359685292032,Tue Oct 03 18:24:15 +0000 2017,
915245080499281920,Tue Oct 03 16:00:06 +0000 2017,Researchers in the  want to use #AI to help ICU doctors choose the best treatment for each patient.… https://t.co/HWtWsC5YCM
914591603699970048,Sun Oct 01 20:43:25 +0000 2017,
914150358187778050,Sat Sep 30 15:30:04 +0000 2017,Did you miss our #GTC17China keynote? Watch the entire recorded webcast of it at https://t.co/aax304MJ1I on our You… https://t.co/lQG3czEbwZ
913916055419891712,Fri Sep 29 23:59:02 +0000 2017,
913879848275210240,Fri Sep 29 21:35:09 +0000 2017,
913820789077532672,Fri Sep 29 17:40:28 +0000 2017,
913780431928967168,Fri Sep 29 15:00:06 +0000 2017,"Watch this summary of our news from the #GTC17China keynote, including new partnerships and the future of #AI.… https://t.co/dS7l0YIi2i"
913528162373353472,Thu Sep 28 22:17:41 +0000 2017,
913510141974024192,Thu Sep 28 21:06:04 +0000 2017,
913469916979662848,Thu Sep 28 18:26:14 +0000 2017,
913465754812424192,Thu Sep 28 18:09:41 +0000 2017,
913435610240532480,Thu Sep 28 16:09:54 +0000 2017,"

Upgrade now! https://t.co/hS8uG08Am7 https://t.c…"
913427685514240000,Thu Sep 28 15:38:25 +0000 2017,"5 #AI startups compete for glory and a DGX Station, and all get a TITAN Xp for participating.… https://t.co/KxuOqTsry7"
913426211002507265,Thu Sep 28 15:32:33 +0000 2017,
913160846963965952,Wed Sep 27 21:58:06 +0000 2017,
913154083179053056,Wed Sep 27 21:31:13 +0000 2017,
913073749355773953,Wed Sep 27 16:12:00 +0000 2017,
913059976507138049,Wed Sep 27 15:17:16 +0000 2017,"., , and  selected NVIDIA #Volta HGX architecture to build #AI systems.… https://t.co/NBUwb1QdDQ"
912818955718295552,Tue Sep 26 23:19:33 +0000 2017,
912787856224952320,Tue Sep 26 21:15:58 +0000 2017,
912777945504137216,Tue Sep 26 20:36:35 +0000 2017,
912731228205285376,Tue Sep 26 17:30:57 +0000 2017,
912702526746533889,Tue Sep 26 15:36:54 +0000 2017,We had many announcements on our #AI tech in Jensen Huang's #GTC17China keynote. Here's a recap of them all:… https://t.co/EP8rqV52Sq
912513927052791808,Tue Sep 26 03:07:28 +0000 2017,
912510045060964353,Tue Sep 26 02:52:03 +0000 2017,
912505351731212288,Tue Sep 26 02:33:24 +0000 2017,"China’s tech giants ,  &amp;  are adopting our #Volta platform to accelerate #AI.… https://t.co/QGCFV0hdV5"
912504575340429313,Tue Sep 26 02:30:18 +0000 2017,
912502000792748032,Tue Sep 26 02:20:05 +0000 2017,Unleash the full potential of NVIDIA GPUs for inferencing with NVIDIA Tensor
912497369710768128,Tue Sep 26 02:01:40 +0000 2017,"Faster #AI, lower cost with the new NVIDIA Tensor"
912495449726099456,Tue Sep 26 01:54:03 +0000 2017,"., , and  selected NVIDIA #Volta HGX architecture to build #AI systems. #GTC17China… https://t.co/f0Pm85nmrL"
912449545723768832,Mon Sep 25 22:51:38 +0000 2017,
912445082078343168,Mon Sep 25 22:33:54 +0000 2017,
912410111821332480,Mon Sep 25 20:14:57 +0000 2017,Our CEO Jensen Huang’s #GTC17China keynote will begin at 6pm PDT. Watch the live webcast: https://t.co/K2ioJAHcgw https://t.co/73cwOhyykE
912406177534771201,Mon Sep 25 19:59:19 +0000 2017,
912402540372697088,Mon Sep 25 19:44:51 +0000 2017,
912358593277566977,Mon Sep 25 16:50:14 +0000 2017,
912348014190092288,Mon Sep 25 16:08:11 +0000 2017,We’re taking our show on the road. Our global GTC series kicks off this week in Beijing for #GTC17China:… https://t.co/kDFfLOVImb
912343785878593537,Mon Sep 25 15:51:23 +0000 2017,
911988710421311488,Sun Sep 24 16:20:27 +0000 2017,
911984846863441925,Sun Sep 24 16:05:06 +0000 2017,See how our new partner  uses our GPUs to leverage powerful visual recognition models for enterprises.… https://t.co/LNwwveKfVj
911305792870944768,Fri Sep 22 19:06:46 +0000 2017,
911290554188623872,Fri Sep 22 18:06:13 +0000 2017,"

Pre-order: https://t.co/X3rtrG…"
911251262783447040,Fri Sep 22 15:30:05 +0000 2017,"Check out the new #deeplearning elective in 's Self-Driving Car Nanodegree, co-developed with us:… https://t.co/Djedi4BlFi"
910993829481680896,Thu Sep 21 22:27:09 +0000 2017,
910954833087049728,Thu Sep 21 19:52:11 +0000 2017,
910938568528293889,Thu Sep 21 18:47:33 +0000 2017,
910915119198068737,Thu Sep 21 17:14:23 +0000 2017,. has announced another performance boost with the public launch of NVIDIA Tesla #P100 GPUs in beta.… https://t.co/pSskyiVQM9
910605112933990400,Wed Sep 20 20:42:31 +0000 2017,
910526806825897984,Wed Sep 20 15:31:22 +0000 2017,
910232718021033984,Tue Sep 19 20:02:45 +0000 2017,
910229362628161536,Tue Sep 19 19:49:25 +0000 2017,
910156599271948288,Tue Sep 19 15:00:17 +0000 2017,"At #GTC17China in Beijing, some of the brightest #AI experts in the world will talk about autonomous vehicles.… https://t.co/1XXlI6fQVC"
909830595747880964,Mon Sep 18 17:24:52 +0000 2017,
909824330095198208,Mon Sep 18 16:59:58 +0000 2017,
909476448708182016,Sun Sep 17 17:57:37 +0000 2017,"

""The best Sci-Fi movie to watch right now is __________""

We'll "
909101394216476677,Sat Sep 16 17:07:17 +0000 2017,"

Details: https://t…"
908840013000880129,Fri Sep 15 23:48:39 +0000 2017,
908738289376645122,Fri Sep 15 17:04:26 +0000 2017,
908714549208948737,Fri Sep 15 15:30:06 +0000 2017,Watch  bring a living room to life w/ our #GPU Ray Tracing Partner :… https://t.co/LH01u6i7LC
908392913263935488,Thu Sep 14 18:12:02 +0000 2017,An inventor creates a machine that sorts #Lego bricks with the help of GPU-accelerated #deeplearning.… https://t.co/kqLYS7oCry
908069225469698048,Wed Sep 13 20:45:49 +0000 2017,
907983220435599360,Wed Sep 13 15:04:03 +0000 2017,Looking to implement #AI in your workplace? Here's why your data science team needs our #DGXStation:… https://t.co/0C9cgYnzzg
907736192963063809,Tue Sep 12 22:42:27 +0000 2017,
907717600225902592,Tue Sep 12 21:28:35 +0000 2017,
907694438339690496,Tue Sep 12 19:56:32 +0000 2017,"

https://t.co/XhNMQnlcVV https://t.co/Yy8XweaOmJ"
907653346210615296,Tue Sep 12 17:13:15 +0000 2017,
907642127319838720,Tue Sep 12 16:28:40 +0000 2017,
907619824183808001,Tue Sep 12 15:00:03 +0000 2017,Learn how #AI is storming through the $6.5 trillion healthcare Industry with medical imaging at #MICCAI2017:… https://t.co/vDtGQVALKD
907287200554901504,Mon Sep 11 16:58:19 +0000 2017,
906922729290399744,Sun Sep 10 16:50:03 +0000 2017,
906558598196502528,Sat Sep 09 16:43:07 +0000 2017,
906234746262306816,Fri Sep 08 19:16:15 +0000 2017,
906176573585350656,Fri Sep 08 15:25:05 +0000 2017,"With our GPUs and #deeplearning,  made an Intelligent Photography Assistant. Check out how it works:… https://t.co/fB5dUDtXIR"
905889097759170560,Thu Sep 07 20:22:46 +0000 2017,"

How many boxes do you think we shipped out here? https://t.co/B2yq9NO…"
905878178979131392,Thu Sep 07 19:39:22 +0000 2017,
905847198927134721,Thu Sep 07 17:36:16 +0000 2017,We are partnering with  to optimize industrial inspections &amp; more using our NVIDIA #DGX Systems:… https://t.co/v4lw1yrLW1
905536224697376768,Wed Sep 06 21:00:34 +0000 2017,"World’s 1st NVIDIA DGX Systems w/ Volta delivered to , , to advance medical imaging w/… https://t.co/1H18lzhDxb"
905460511478693888,Wed Sep 06 15:59:43 +0000 2017,
905211767751548929,Tue Sep 05 23:31:18 +0000 2017,Learn how #DGX Systems are delivering AI-powered insights from data center to the field w/ :… https://t.co/W13e3Pa5fm
905176447437889536,Tue Sep 05 21:10:57 +0000 2017,
905104840669372417,Tue Sep 05 16:26:24 +0000 2017,We're seeking star students to help us build the future of #AI. Check out the top universities we'll be visiting:… https://t.co/OFaYaAcbvy
904732044961366016,Mon Sep 04 15:45:03 +0000 2017,Find out how an investment firm uses GPU-powered #AI to accelerate analytics in financial markets.… https://t.co/V2xETccYJD
904020366023995394,Sat Sep 02 16:37:05 +0000 2017,"Programming, teamwork and leadership are skills our #JetsonInterns17 learned from building #robots this summer.… https://t.co/shnrSPQ5nz"
903672381968859136,Fri Sep 01 17:34:19 +0000 2017,
903644288755556352,Fri Sep 01 15:42:41 +0000 2017,
903641119728082944,Fri Sep 01 15:30:06 +0000 2017,#DGXStation is the world's fastest personal #AI supercomputer w/ the power of 400 CPUs &amp; 480 TFLOPs. Infographic at… https://t.co/T6GujjjioG
903335908757323776,Thu Aug 31 19:17:18 +0000 2017,
903279972537606144,Thu Aug 31 15:35:02 +0000 2017,We introduced the GPU to the world #OnThisDay in 1999! Watch how our GPUs have progressed. What was your first NVID… https://t.co/hEqabncXwa
902945615994175488,Wed Aug 30 17:26:25 +0000 2017,
902930511412174848,Wed Aug 30 16:26:24 +0000 2017,"With NVIDIA #GPU-accelerated natural language processing, startup  is giving #chatbots semantic smarts.… https://t.co/eA5RxlnSZu"
902680374836207617,Tue Aug 29 23:52:27 +0000 2017,
902663528670048256,Tue Aug 29 22:45:30 +0000 2017,
902594127467954178,Tue Aug 29 18:09:44 +0000 2017,"Using GPU-accelerated #deeplearning,  created an automated system that picks the right hotel photos for you… https://t.co/YctG50BOBo"
